'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:02.702 01/01/2011]',-22.300,3.800,15.000,7.300,11.600,0.500
'[00:00:02.703 01/01/2011]',-23.100,4.000,15.300,7.200,11.800,0.500
'[00:00:02.704 01/01/2011]',-23.300,4.200,15.300,6.900,11.600,0.500
'[00:00:02.705 01/01/2011]',-22.800,4.200,15.200,6.400,11.100,0.500
'[00:00:02.706 01/01/2011]',-21.900,3.700,14.700,6.000,10.900,0.500
'[00:00:02.707 01/01/2011]',-20.900,2.900,14.100,5.800,10.900,0.500
'[00:00:02.708 01/01/2011]',-20.100,2.100,13.300,5.900,11.100,0.500
'[00:00:02.709 01/01/2011]',-19.300,1.600,12.600,6.100,11.400,0.500
'[00:00:02.710 01/01/2011]',-18.500,1.600,12.200,6.300,11.300,0.500
'[00:00:02.711 01/01/2011]',-17.700,2.100,12.000,6.400,11.100,0.500
'[00:00:02.712 01/01/2011]',-17.100,2.700,12.100,6.300,10.700,0.500
'[00:00:02.713 01/01/2011]',-16.800,3.300,12.300,6.200,10.400,0.500
'[00:00:02.714 01/01/2011]',-17.100,3.500,12.400,6.000,10.400,0.500
'[00:00:02.715 01/01/2011]',-17.500,3.600,12.500,5.900,10.600,0.500
'[00:00:02.716 01/01/2011]',-17.800,3.800,12.500,5.800,10.700,0.500
'[00:00:02.717 01/01/2011]',-17.700,4.100,12.400,5.800,10.500,0.500
'[00:00:02.718 01/01/2011]',-17.200,4.600,12.200,5.900,10.200,0.500
'[00:00:02.719 01/01/2011]',-16.700,5.000,11.900,5.900,9.800,0.500
'[00:00:02.720 01/01/2011]',-16.700,5.200,11.600,6.000,9.600,0.500
'[00:00:02.721 01/01/2011]',-17.200,5.200,11.300,6.100,9.700,0.500
'[00:00:02.722 01/01/2011]',-18.100,5.100,11.000,6.200,10.000,0.500
'[00:00:02.723 01/01/2011]',-19.000,5.100,11.000,6.400,10.300,0.500
'[00:00:02.724 01/01/2011]',-19.300,5.500,11.100,6.500,10.400,0.500
'[00:00:02.725 01/01/2011]',-19.100,6.000,11.400,6.700,10.300,0.500
'[00:00:02.726 01/01/2011]',-18.700,6.300,11.600,6.800,10.100,0.500
'[00:00:02.727 01/01/2011]',-18.600,6.300,11.800,7.000,10.000,0.500
'[00:00:02.728 01/01/2011]',-19.100,5.800,11.900,7.000,10.000,0.500
'[00:00:02.729 01/01/2011]',-19.900,5.200,11.800,6.900,10.200,0.500
'[00:00:02.730 01/01/2011]',-20.700,4.700,11.900,6.600,10.400,0.500
'[00:00:02.731 01/01/2011]',-20.900,4.700,12.200,6.300,10.600,0.500
'[00:00:02.732 01/01/2011]',-20.500,5.100,12.700,6.100,10.800,0.500
'[00:00:02.733 01/01/2011]',-19.800,5.800,13.300,6.200,11.000,0.500
'[00:00:02.734 01/01/2011]',-19.500,6.400,13.900,6.600,11.300,0.500
'[00:00:02.735 01/01/2011]',-20.200,6.800,14.300,7.300,11.600,0.500
'[00:00:02.736 01/01/2011]',-21.900,7.100,14.500,8.100,11.800,0.500
'[00:00:02.737 01/01/2011]',-24.000,7.400,14.500,8.600,11.800,0.500
'[00:00:02.738 01/01/2011]',-25.800,7.900,14.400,8.600,11.600,0.500
'[00:00:02.739 01/01/2011]',-26.900,8.500,14.200,8.400,11.200,0.500
'[00:00:02.740 01/01/2011]',-27.200,9.200,13.900,8.100,10.700,0.500
'[00:00:02.741 01/01/2011]',-27.100,9.600,13.400,7.900,10.300,0.500
'[00:00:02.742 01/01/2011]',-27.200,9.700,13.000,8.200,10.100,0.500
'[00:00:02.743 01/01/2011]',-27.800,9.700,12.500,8.800,10.100,0.500
'[00:00:02.744 01/01/2011]',-28.600,9.700,12.100,9.700,10.300,0.500
'[00:00:02.745 01/01/2011]',-29.500,10.000,11.800,10.500,10.600,0.500
'[00:00:02.746 01/01/2011]',-30.300,10.300,11.600,11.300,10.900,0.500
'[00:00:02.747 01/01/2011]',-30.900,10.400,11.500,11.700,11.100,0.500
'[00:00:02.748 01/01/2011]',-31.800,10.300,11.400,11.700,11.200,0.500
'[00:00:02.749 01/01/2011]',-33.001,9.900,11.200,11.400,11.200,0.500
'[00:00:02.750 01/01/2011]',-34.401,9.300,11.000,11.000,11.000,0.500
'[00:00:02.751 01/01/2011]',-35.701,8.800,10.700,10.500,10.800,0.500
'[00:00:02.752 01/01/2011]',-36.601,8.600,10.400,10.100,10.500,0.500
'[00:00:02.753 01/01/2011]',-36.901,8.700,10.300,9.900,10.200,0.500
'[00:00:02.754 01/01/2011]',-36.701,8.900,10.300,9.900,10.100,0.500
'[00:00:02.755 01/01/2011]',-36.501,9.200,10.300,10.000,10.100,0.500
'[00:00:02.756 01/01/2011]',-36.401,9.400,10.300,10.200,10.400,0.500
'[00:00:02.757 01/01/2011]',-36.401,9.500,10.300,10.200,10.700,0.500
'[00:00:02.758 01/01/2011]',-36.401,9.700,10.300,10.300,10.900,0.500
'[00:00:02.759 01/01/2011]',-36.101,10.000,10.300,10.500,10.800,0.500
'[00:00:02.760 01/01/2011]',-35.601,10.400,10.400,10.700,10.600,0.500
'[00:00:02.761 01/01/2011]',-34.901,10.800,10.500,11.100,10.300,0.500
'[00:00:02.762 01/01/2011]',-34.301,11.300,10.800,11.400,10.300,0.500
'[00:00:02.763 01/01/2011]',-34.001,11.600,11.100,11.300,10.500,0.500
'[00:00:02.764 01/01/2011]',-34.001,11.700,11.300,11.000,10.800,0.500
'[00:00:02.765 01/01/2011]',-34.101,11.700,11.400,10.400,11.000,0.500
'[00:00:02.766 01/01/2011]',-34.401,11.500,11.400,9.800,10.900,0.500
'[00:00:02.767 01/01/2011]',-34.501,11.400,11.200,9.400,10.400,0.500
'[00:00:02.768 01/01/2011]',-34.501,11.400,10.900,9.400,9.800,0.500
'[00:00:02.769 01/01/2011]',-34.301,11.600,10.600,9.500,9.300,0.500
'[00:00:02.770 01/01/2011]',-34.101,11.800,10.400,9.500,9.100,0.500
'[00:00:02.771 01/01/2011]',-34.101,11.900,10.300,9.400,9.000,0.500
'[00:00:02.772 01/01/2011]',-34.301,11.700,10.400,9.100,9.000,0.500
'[00:00:02.773 01/01/2011]',-34.901,11.400,10.300,8.800,8.900,0.500
'[00:00:02.774 01/01/2011]',-35.701,11.000,10.200,8.700,8.700,0.500
'[00:00:02.775 01/01/2011]',-36.301,10.800,9.800,8.800,8.500,0.500
'[00:00:02.776 01/01/2011]',-36.501,10.800,9.300,9.000,8.400,0.500
'[00:00:02.777 01/01/2011]',-36.501,11.000,9.000,9.200,8.300,0.500
'[00:00:02.778 01/01/2011]',-36.201,11.300,9.100,9.300,8.100,0.500
'[00:00:02.779 01/01/2011]',-36.001,11.600,9.600,9.300,7.900,0.500
'[00:00:02.780 01/01/2011]',-35.901,11.800,10.400,9.400,7.600,0.500
'[00:00:02.781 01/01/2011]',-35.901,12.100,10.900,9.600,7.400,0.500
'[00:00:02.782 01/01/2011]',-35.901,12.300,11.100,9.800,7.600,0.500
'[00:00:02.783 01/01/2011]',-35.701,12.400,10.800,10.100,7.900,0.500
'[00:00:02.784 01/01/2011]',-35.501,12.300,10.100,10.200,8.300,0.500
'[00:00:02.785 01/01/2011]',-35.301,12.100,9.400,10.200,8.500,0.500
'[00:00:02.786 01/01/2011]',-35.101,11.900,8.900,10.000,8.400,0.500
'[00:00:02.787 01/01/2011]',-35.101,11.900,8.700,9.900,8.100,0.500
'[00:00:02.788 01/01/2011]',-35.101,12.100,8.700,9.900,7.800,0.500
'[00:00:02.789 01/01/2011]',-35.001,12.400,8.600,9.900,7.800,0.500
'[00:00:02.790 01/01/2011]',-34.801,12.500,8.300,10.000,7.900,0.500
'[00:00:02.791 01/01/2011]',-34.301,12.200,8.000,10.200,8.100,0.500
'[00:00:02.792 01/01/2011]',-33.801,11.600,7.700,10.300,8.000,0.500
'[00:00:02.793 01/01/2011]',-33.201,10.900,7.600,10.300,7.400,0.500
'[00:00:02.794 01/01/2011]',-32.700,10.500,7.600,10.000,6.500,0.500
'[00:00:02.795 01/01/2011]',-32.400,10.400,7.600,9.500,5.500,0.500
'[00:00:02.796 01/01/2011]',-32.300,10.400,7.300,8.700,4.700,0.500
'[00:00:02.797 01/01/2011]',-32.400,10.400,6.800,7.900,4.300,0.500
'[00:00:02.798 01/01/2011]',-32.500,10.100,6.300,7.200,4.200,0.500
'[00:00:02.799 01/01/2011]',-32.500,9.700,5.900,6.800,4.300,0.500
'[00:00:02.800 01/01/2011]',-32.400,9.300,5.700,6.600,4.200,0.500
'[00:00:02.801 01/01/2011]',-32.300,9.200,5.600,6.500,3.900,0.500
'[00:00:02.802 01/01/2011]',-32.200,9.400,5.400,6.500,3.400,0.500
'[00:00:02.803 01/01/2011]',-32.300,9.900,5.000,6.300,3.000,0.500
'[00:00:02.804 01/01/2011]',-32.500,10.300,4.400,6.100,2.600,0.500
'[00:00:02.805 01/01/2011]',-32.700,10.300,3.800,5.900,2.400,0.500
'[00:00:02.806 01/01/2011]',-32.600,10.100,3.400,5.800,2.500,0.500
'[00:00:02.807 01/01/2011]',-32.200,9.800,3.300,5.800,2.700,0.500
'[00:00:02.808 01/01/2011]',-31.400,9.600,3.300,5.700,3.000,0.500
'[00:00:02.809 01/01/2011]',-30.500,9.500,3.300,5.700,3.200,0.500
'[00:00:02.810 01/01/2011]',-29.900,9.400,3.200,5.500,3.200,0.500
'[00:00:02.811 01/01/2011]',-29.700,9.200,2.900,5.300,2.800,0.500
'[00:00:02.812 01/01/2011]',-29.900,8.800,2.500,5.200,2.200,0.500
'[00:00:02.813 01/01/2011]',-30.200,8.300,2.200,5.200,1.500,0.500
'[00:00:02.814 01/01/2011]',-30.300,7.800,2.000,5.400,1.100,0.500
'[00:00:02.815 01/01/2011]',-29.900,7.700,2.000,5.700,1.000,0.500
'[00:00:02.816 01/01/2011]',-29.000,7.900,2.100,5.900,1.200,0.500
'[00:00:02.817 01/01/2011]',-27.800,8.400,2.300,6.000,1.700,0.500
'[00:00:02.818 01/01/2011]',-26.900,8.900,2.400,5.900,2.100,0.500
'[00:00:02.819 01/01/2011]',-26.600,9.200,2.400,5.500,2.000,0.500
'[00:00:02.820 01/01/2011]',-27.200,9.100,2.100,4.900,1.400,0.500
'[00:00:02.821 01/01/2011]',-28.400,8.700,1.600,4.300,0.500,0.500
'[00:00:02.822 01/01/2011]',-29.700,8.400,1.000,3.900,-0.600,0.500
'[00:00:02.823 01/01/2011]',-30.600,8.300,0.300,3.800,-1.400,0.500
'[00:00:02.824 01/01/2011]',-30.900,8.400,-0.100,4.000,-1.700,0.500
'[00:00:02.825 01/01/2011]',-30.500,8.800,-0.300,4.400,-1.600,0.500
'[00:00:02.826 01/01/2011]',-29.600,9.000,-0.400,4.900,-1.200,0.500
'[00:00:02.827 01/01/2011]',-28.600,8.800,-0.400,5.300,-1.000,0.500
'[00:00:02.828 01/01/2011]',-27.700,8.300,-0.500,5.400,-1.100,0.500
'[00:00:02.829 01/01/2011]',-26.900,7.600,-0.700,5.300,-1.400,0.500
'[00:00:02.830 01/01/2011]',-26.200,6.900,-0.800,4.900,-1.700,0.500
'[00:00:02.831 01/01/2011]',-25.500,6.600,-0.800,4.100,-1.800,0.500
'[00:00:02.832 01/01/2011]',-24.900,6.500,-0.700,3.300,-1.700,0.500
'[00:00:02.833 01/01/2011]',-24.200,6.500,-0.500,2.600,-1.400,0.500
'[00:00:02.834 01/01/2011]',-23.500,6.400,-0.400,2.100,-1.100,0.500
'[00:00:02.835 01/01/2011]',-22.900,6.100,-0.300,2.000,-1.200,0.500
'[00:00:02.836 01/01/2011]',-22.300,5.500,-0.400,2.100,-1.700,0.500
'[00:00:02.837 01/01/2011]',-21.800,5.100,-0.600,2.500,-2.300,0.500
'[00:00:02.838 01/01/2011]',-21.700,5.000,-0.700,2.900,-2.800,0.500
'[00:00:02.839 01/01/2011]',-22.200,5.300,-0.700,3.400,-3.000,0.500
'[00:00:02.840 01/01/2011]',-23.100,6.000,-0.700,3.900,-2.700,0.500
'[00:00:02.841 01/01/2011]',-24.200,6.800,-0.500,4.300,-2.100,0.500
'[00:00:02.842 01/01/2011]',-25.100,7.500,-0.200,4.700,-1.400,0.500
'[00:00:02.843 01/01/2011]',-25.500,7.900,0.300,4.900,-0.800,0.500
'[00:00:02.844 01/01/2011]',-25.200,8.000,0.700,4.800,-0.500,0.500
'[00:00:02.845 01/01/2011]',-24.400,7.800,1.000,4.500,-0.600,0.500
'[00:00:02.846 01/01/2011]',-23.300,7.500,1.000,4.000,-0.800,0.500
'[00:00:02.847 01/01/2011]',-22.400,7.100,0.900,3.700,-1.000,0.500
'[00:00:02.848 01/01/2011]',-22.000,6.900,0.600,3.500,-1.100,0.500
'[00:00:02.849 01/01/2011]',-22.000,6.700,0.500,3.600,-1.100,0.500
'[00:00:02.850 01/01/2011]',-22.200,6.600,0.500,3.700,-1.100,0.500
'[00:00:02.851 01/01/2011]',-22.600,6.400,0.600,3.800,-1.200,0.500
'[00:00:02.852 01/01/2011]',-22.800,6.200,0.500,3.800,-1.200,0.500
'[00:00:02.853 01/01/2011]',-22.600,5.800,0.300,3.600,-1.300,0.500
'[00:00:02.854 01/01/2011]',-21.900,5.300,-0.300,3.500,-1.300,0.500
'[00:00:02.855 01/01/2011]',-20.800,4.900,-0.800,3.400,-1.200,0.500
'[00:00:02.856 01/01/2011]',-19.600,4.800,-1.000,3.600,-1.200,0.500
'[00:00:02.857 01/01/2011]',-18.400,4.900,-1.000,3.800,-1.200,0.500
'[00:00:02.858 01/01/2011]',-17.700,5.200,-0.700,3.900,-1.500,0.500
'[00:00:02.859 01/01/2011]',-17.500,5.600,-0.400,3.900,-1.900,0.500
'[00:00:02.860 01/01/2011]',-17.600,5.800,-0.400,3.700,-2.400,0.500
'[00:00:02.861 01/01/2011]',-17.600,5.900,-0.700,3.200,-2.700,0.500
'[00:00:02.862 01/01/2011]',-17.200,5.900,-1.100,2.600,-2.700,0.500
'[00:00:02.863 01/01/2011]',-16.100,5.800,-1.400,2.200,-2.500,0.500
'[00:00:02.864 01/01/2011]',-14.600,5.800,-1.600,2.000,-1.900,0.500
'[00:00:02.865 01/01/2011]',-13.000,5.800,-1.600,2.100,-1.300,0.500
'[00:00:02.866 01/01/2011]',-12.000,5.800,-1.800,2.300,-0.900,0.500
'[00:00:02.867 01/01/2011]',-11.700,5.600,-2.100,2.600,-0.700,0.500
'[00:00:02.868 01/01/2011]',-11.900,5.400,-2.600,2.700,-0.800,0.500
'[00:00:02.869 01/01/2011]',-12.400,5.200,-3.200,2.600,-1.200,0.500
'[00:00:02.870 01/01/2011]',-12.400,4.800,-3.600,2.400,-1.900,0.500
'[00:00:02.871 01/01/2011]',-11.800,4.400,-3.900,2.100,-2.600,0.500
'[00:00:02.872 01/01/2011]',-10.600,3.800,-4.200,1.800,-3.100,0.500
'[00:00:02.873 01/01/2011]',-9.200,3.200,-4.700,1.600,-3.500,0.500
'[00:00:02.874 01/01/2011]',-8.000,2.600,-5.400,1.300,-3.500,0.500
'[00:00:02.875 01/01/2011]',-7.200,2.200,-6.400,1.000,-3.400,0.500
'[00:00:02.876 01/01/2011]',-6.900,2.100,-7.300,0.700,-3.300,0.500
'[00:00:02.877 01/01/2011]',-6.700,2.200,-7.800,0.500,-3.300,0.500
'[00:00:02.878 01/01/2011]',-6.400,2.500,-7.800,0.500,-3.300,0.500
'[00:00:02.879 01/01/2011]',-5.800,2.800,-7.200,0.700,-3.500,0.500
'[00:00:02.880 01/01/2011]',-5.000,3.000,-6.400,0.900,-3.600,0.500
'[00:00:02.881 01/01/2011]',-4.200,3.100,-5.600,0.800,-3.800,0.500
'[00:00:02.882 01/01/2011]',-3.800,3.200,-5.100,0.600,-4.000,0.500
'[00:00:02.883 01/01/2011]',-3.600,3.500,-5.100,0.400,-4.100,0.500
'[00:00:02.884 01/01/2011]',-3.700,3.900,-5.300,0.200,-4.100,0.500
'[00:00:02.885 01/01/2011]',-3.500,4.200,-5.500,0.200,-4.000,0.500
'[00:00:02.886 01/01/2011]',-2.700,4.100,-5.700,0.300,-3.800,0.500
'[00:00:02.887 01/01/2011]',-1.200,3.700,-5.600,0.400,-3.700,0.500
'[00:00:02.888 01/01/2011]',0.800,3.000,-5.500,0.200,-3.800,0.500
'[00:00:02.889 01/01/2011]',2.900,2.400,-5.500,-0.100,-4.100,0.500
'[00:00:02.890 01/01/2011]',4.500,2.100,-5.700,-0.300,-4.700,0.500
'[00:00:02.891 01/01/2011]',5.100,2.000,-6.000,-0.400,-5.200,0.500
'[00:00:02.892 01/01/2011]',4.900,2.000,-6.300,-0.200,-5.700,0.500
'[00:00:02.893 01/01/2011]',4.100,2.000,-6.500,0.000,-5.900,0.500
'[00:00:02.894 01/01/2011]',3.400,1.800,-6.500,0.100,-5.800,0.500
'[00:00:02.895 01/01/2011]',3.300,1.500,-6.200,0.000,-5.600,0.500
'[00:00:02.896 01/01/2011]',3.800,1.400,-6.000,-0.200,-5.300,0.500
'[00:00:02.897 01/01/2011]',4.600,1.700,-6.000,-0.400,-5.200,0.500
'[00:00:02.898 01/01/2011]',5.000,2.100,-6.500,-0.500,-5.200,0.500
'[00:00:02.899 01/01/2011]',4.800,2.600,-7.300,-0.700,-5.500,0.500
'[00:00:02.900 01/01/2011]',4.400,2.600,-8.200,-1.000,-6.100,0.500
'[00:00:02.901 01/01/2011]',4.200,2.300,-8.900,-1.600,-6.800,0.500
'[00:00:02.902 01/01/2011]',4.800,1.800,-9.200,-2.200,-7.500,0.500
'[00:00:02.903 01/01/2011]',6.200,1.400,-9.100,-2.700,-7.900,0.500
'[00:00:02.904 01/01/2011]',7.900,1.300,-8.700,-2.800,-8.000,0.500
'[00:00:02.905 01/01/2011]',8.900,1.500,-8.300,-2.600,-7.800,0.500
'[00:00:02.906 01/01/2011]',9.000,1.800,-8.000,-2.300,-7.400,0.500
'[00:00:02.907 01/01/2011]',8.400,2.100,-7.900,-2.100,-7.000,0.500
'[00:00:02.908 01/01/2011]',7.900,2.000,-8.100,-2.400,-6.900,0.500
'[00:00:02.909 01/01/2011]',8.300,1.800,-8.400,-3.000,-7.000,0.500
'[00:00:02.910 01/01/2011]',9.900,1.500,-8.800,-3.800,-7.300,0.500
'[00:00:02.911 01/01/2011]',11.900,1.400,-9.000,-4.500,-7.700,0.500
'[00:00:02.912 01/01/2011]',13.500,1.400,-9.100,-4.900,-7.900,0.500
'[00:00:02.913 01/01/2011]',13.900,1.600,-8.800,-4.900,-8.000,0.500
'[00:00:02.914 01/01/2011]',13.200,1.800,-8.400,-4.700,-8.000,0.500
'[00:00:02.915 01/01/2011]',12.000,1.900,-7.900,-4.500,-7.800,0.500
'[00:00:02.916 01/01/2011]',11.100,1.800,-7.500,-4.400,-7.700,0.500
'[00:00:02.917 01/01/2011]',11.100,1.500,-7.300,-4.400,-7.600,0.500
'[00:00:02.918 01/01/2011]',12.000,1.200,-7.400,-4.500,-7.600,0.500
'[00:00:02.919 01/01/2011]',13.200,1.000,-7.600,-4.500,-7.800,0.500
'[00:00:02.920 01/01/2011]',14.400,0.900,-7.800,-4.400,-8.000,0.500
'[00:00:02.921 01/01/2011]',15.300,1.100,-7.700,-4.000,-8.300,0.500
'[00:00:02.922 01/01/2011]',15.900,1.700,-7.400,-3.500,-8.300,0.500
'[00:00:02.923 01/01/2011]',16.700,2.600,-6.900,-3.100,-8.000,0.500
'[00:00:02.924 01/01/2011]',17.900,3.400,-6.400,-2.700,-7.400,0.500
'[00:00:02.925 01/01/2011]',19.600,4.000,-6.100,-2.500,-6.800,0.500
'[00:00:02.926 01/01/2011]',21.300,4.300,-5.800,-2.400,-6.400,0.500
'[00:00:02.927 01/01/2011]',22.900,4.100,-5.600,-2.400,-6.400,0.500
'[00:00:02.928 01/01/2011]',23.900,3.700,-5.400,-2.500,-6.800,0.500
'[00:00:02.929 01/01/2011]',24.200,3.400,-5.100,-2.600,-7.500,0.500
'[00:00:02.930 01/01/2011]',24.100,3.300,-4.700,-2.600,-8.200,0.500
'[00:00:02.931 01/01/2011]',23.900,3.400,-4.300,-2.600,-8.800,0.500
'[00:00:02.932 01/01/2011]',23.900,3.700,-4.000,-2.600,-9.300,0.500
'[00:00:02.933 01/01/2011]',24.500,4.100,-3.600,-2.600,-10.000,0.500
'[00:00:02.934 01/01/2011]',25.600,4.600,-3.000,-2.700,-10.900,0.500
'[00:00:02.935 01/01/2011]',26.800,5.300,-1.900,-2.900,-12.300,0.500
'[00:00:02.936 01/01/2011]',27.900,6.400,-0.200,-3.000,-13.900,0.500
'[00:00:02.937 01/01/2011]',28.600,7.800,2.100,-2.900,-15.400,0.500
'[00:00:02.938 01/01/2011]',29.000,9.200,5.000,-2.600,-16.800,0.500
'[00:00:02.939 01/01/2011]',29.500,10.500,8.200,-2.200,-17.900,0.500
'[00:00:02.940 01/01/2011]',30.500,11.500,11.300,-1.800,-18.800,0.500
'[00:00:02.941 01/01/2011]',32.000,12.100,13.700,-1.700,-19.500,0.500
'[00:00:02.942 01/01/2011]',33.801,12.300,15.400,-1.900,-20.000,0.500
'[00:00:02.943 01/01/2011]',35.401,12.500,16.400,-2.200,-20.100,0.500
'[00:00:02.944 01/01/2011]',36.201,12.600,17.100,-2.100,-19.200,0.500
'[00:00:02.945 01/01/2011]',36.101,12.700,18.000,-1.400,-17.400,0.500
'[00:00:02.946 01/01/2011]',35.201,12.700,19.300,0.200,-14.700,0.500
'[00:00:02.947 01/01/2011]',34.101,12.600,21.200,2.500,-11.300,0.500
'[00:00:02.948 01/01/2011]',33.301,12.400,23.400,4.900,-7.900,0.500
'[00:00:02.949 01/01/2011]',33.201,12.000,25.600,6.900,-4.600,0.500
'[00:00:02.950 01/01/2011]',33.501,11.500,27.200,8.400,-1.300,0.500
'[00:00:02.951 01/01/2011]',34.101,10.700,28.000,9.400,2.200,0.500
'[00:00:02.952 01/01/2011]',34.301,9.600,28.000,10.300,6.400,0.500
'[00:00:02.953 01/01/2011]',34.001,8.300,27.300,11.400,11.500,0.500
'[00:00:02.954 01/01/2011]',33.101,6.700,26.100,12.900,17.500,0.500
'[00:00:02.955 01/01/2011]',31.600,5.100,24.700,14.700,24.100,0.500
'[00:00:02.956 01/01/2011]',29.800,3.500,23.100,16.700,30.700,0.500
'[00:00:02.957 01/01/2011]',28.000,1.900,21.300,18.400,37.001,0.500
'[00:00:02.958 01/01/2011]',26.400,0.000,19.200,19.800,42.901,0.500
'[00:00:02.959 01/01/2011]',25.000,-2.400,16.500,20.600,48.501,0.500
'[00:00:02.960 01/01/2011]',24.000,-5.300,13.100,21.000,54.001,0.500
'[00:00:02.961 01/01/2011]',23.100,-8.700,8.800,21.100,59.901,0.500
'[00:00:02.962 01/01/2011]',22.200,-12.200,4.100,21.100,66.101,0.500
'[00:00:02.963 01/01/2011]',20.800,-15.700,-0.700,21.100,72.701,0.500
'[00:00:02.964 01/01/2011]',19.000,-18.800,-5.300,21.200,79.301,0.500
'[00:00:02.965 01/01/2011]',16.800,-21.600,-9.400,21.200,85.601,0.500
'[00:00:02.966 01/01/2011]',14.800,-24.300,-13.100,21.000,91.001,0.500
'[00:00:02.967 01/01/2011]',13.600,-27.000,-16.500,20.500,95.401,0.500
'[00:00:02.968 01/01/2011]',13.300,-29.600,-19.800,19.700,98.702,0.500
'[00:00:02.969 01/01/2011]',14.000,-31.900,-22.700,18.700,100.602,0.500
'[00:00:02.970 01/01/2011]',15.100,-33.701,-25.200,17.500,101.302,0.500
'[00:00:02.971 01/01/2011]',16.000,-34.801,-27.300,16.200,100.602,0.500
'[00:00:02.972 01/01/2011]',16.500,-35.501,-29.000,14.700,98.402,0.500
'[00:00:02.973 01/01/2011]',16.700,-36.001,-31.000,12.500,94.701,0.500
'[00:00:02.974 01/01/2011]',17.100,-36.501,-33.601,9.600,89.701,0.500
'[00:00:02.975 01/01/2011]',18.000,-37.101,-37.101,6.000,83.601,0.500
'[00:00:02.976 01/01/2011]',19.500,-37.601,-41.401,2.100,77.001,0.500
'[00:00:02.977 01/01/2011]',21.200,-37.801,-45.901,-1.800,70.401,0.500
'[00:00:02.978 01/01/2011]',22.700,-37.701,-50.101,-5.000,64.301,0.500
'[00:00:02.979 01/01/2011]',23.900,-37.601,-53.601,-7.700,58.701,0.500
'[00:00:02.980 01/01/2011]',24.900,-37.501,-56.501,-10.000,53.501,0.500
'[00:00:02.981 01/01/2011]',26.100,-37.701,-59.101,-12.500,48.001,0.500
'[00:00:02.982 01/01/2011]',27.700,-38.001,-61.701,-15.400,41.801,0.500
'[00:00:02.983 01/01/2011]',30.000,-38.101,-64.301,-18.800,34.501,0.500
'[00:00:02.984 01/01/2011]',32.700,-37.601,-66.801,-22.300,26.300,0.500
'[00:00:02.985 01/01/2011]',35.301,-36.501,-68.601,-25.300,17.900,0.500
'[00:00:02.986 01/01/2011]',37.401,-35.001,-69.301,-27.500,9.900,0.500
'[00:00:02.987 01/01/2011]',38.801,-33.201,-68.801,-28.800,3.100,0.500
'[00:00:02.988 01/01/2011]',39.301,-31.600,-67.101,-29.300,-2.200,0.500
'[00:00:02.989 01/01/2011]',39.301,-29.900,-64.501,-29.400,-6.200,0.500
'[00:00:02.990 01/01/2011]',39.401,-28.300,-61.401,-29.200,-9.300,0.500
'[00:00:02.991 01/01/2011]',40.001,-26.600,-57.701,-28.900,-11.700,0.500
'[00:00:02.992 01/01/2011]',41.301,-24.800,-53.801,-28.200,-13.700,0.500
'[00:00:02.993 01/01/2011]',42.801,-23.300,-49.501,-27.000,-15.200,0.500
'[00:00:02.994 01/01/2011]',44.001,-22.000,-45.101,-25.500,-16.100,0.500
'[00:00:02.995 01/01/2011]',44.301,-20.900,-40.801,-23.800,-16.500,0.500
'[00:00:02.996 01/01/2011]',43.501,-19.900,-36.701,-22.100,-16.600,0.500
'[00:00:02.997 01/01/2011]',42.301,-18.500,-33.101,-20.600,-16.700,0.500
'[00:00:02.998 01/01/2011]',41.401,-16.900,-29.800,-19.300,-16.900,0.500
'[00:00:02.999 01/01/2011]',41.501,-15.200,-26.800,-18.300,-17.300,0.500
'[00:00:03.000 01/01/2011]',42.501,-13.500,-24.100,-17.500,-17.800,0.500
'[00:00:03.001 01/01/2011]',43.901,-12.200,-21.600,-16.900,-17.800,0.500
'[00:00:03.002 01/01/2011]',44.701,-11.400,-19.300,-16.100,-17.400,0.500
'[00:00:03.003 01/01/2011]',44.601,-10.800,-17.300,-15.300,-16.500,0.500
'[00:00:03.004 01/01/2011]',43.701,-10.200,-15.500,-14.400,-15.500,0.500
'[00:00:03.005 01/01/2011]',42.701,-9.700,-13.900,-13.500,-14.600,0.500
'[00:00:03.006 01/01/2011]',42.301,-9.000,-12.500,-12.600,-14.100,0.500
'[00:00:03.007 01/01/2011]',42.501,-8.200,-11.300,-11.900,-13.900,0.500
'[00:00:03.008 01/01/2011]',42.901,-7.500,-10.200,-11.200,-13.700,0.500
'[00:00:03.009 01/01/2011]',43.201,-6.900,-9.300,-10.700,-13.300,0.500
'[00:00:03.010 01/01/2011]',43.001,-6.200,-8.500,-10.000,-12.600,0.500
'[00:00:03.011 01/01/2011]',42.501,-5.500,-7.900,-9.300,-11.700,0.500
'[00:00:03.012 01/01/2011]',42.201,-4.700,-7.300,-8.700,-10.900,0.500
'[00:00:03.013 01/01/2011]',42.601,-3.900,-6.700,-8.100,-10.200,0.500
'[00:00:03.014 01/01/2011]',43.401,-3.300,-6.100,-7.600,-9.900,0.500
'[00:00:03.015 01/01/2011]',44.301,-2.900,-5.400,-7.300,-9.700,0.500
'[00:00:03.016 01/01/2011]',44.801,-2.700,-4.900,-7.100,-9.800,0.500
'[00:00:03.017 01/01/2011]',44.701,-2.600,-4.600,-6.900,-10.000,0.500
