'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:02.803 01/01/2011]',2.500,-15.500,-27.900,-22.400,-29.200,0.500
'[00:00:02.804 01/01/2011]',3.700,-15.100,-27.800,-22.400,-29.200,0.500
'[00:00:02.805 01/01/2011]',4.200,-14.800,-27.500,-22.500,-29.200,0.500
'[00:00:02.806 01/01/2011]',3.500,-14.600,-27.100,-22.300,-29.100,0.500
'[00:00:02.807 01/01/2011]',1.700,-14.400,-26.400,-22.000,-28.900,0.500
'[00:00:02.808 01/01/2011]',-0.300,-14.100,-25.800,-21.600,-28.600,0.500
'[00:00:02.809 01/01/2011]',-1.900,-13.700,-25.300,-21.200,-28.300,0.500
'[00:00:02.810 01/01/2011]',-2.600,-13.500,-25.300,-20.900,-28.100,0.500
'[00:00:02.811 01/01/2011]',-2.200,-13.500,-25.700,-20.800,-28.100,0.500
'[00:00:02.812 01/01/2011]',-1.200,-13.800,-26.300,-20.900,-28.300,0.500
'[00:00:02.813 01/01/2011]',-0.300,-14.300,-26.900,-21.000,-28.500,0.500
'[00:00:02.814 01/01/2011]',-0.100,-14.600,-27.300,-20.900,-28.600,0.500
'[00:00:02.815 01/01/2011]',-0.900,-14.600,-27.300,-20.600,-28.700,0.500
'[00:00:02.816 01/01/2011]',-2.700,-14.300,-27.100,-20.300,-28.700,0.500
'[00:00:02.817 01/01/2011]',-4.800,-13.900,-26.800,-20.100,-28.900,0.500
'[00:00:02.818 01/01/2011]',-6.700,-13.700,-26.600,-20.200,-29.300,0.500
'[00:00:02.819 01/01/2011]',-7.700,-13.800,-26.400,-20.600,-29.900,0.500
'[00:00:02.820 01/01/2011]',-7.600,-14.400,-26.300,-21.200,-30.700,0.500
'[00:00:02.821 01/01/2011]',-6.800,-15.000,-26.300,-21.900,-31.400,0.500
'[00:00:02.822 01/01/2011]',-5.800,-15.400,-26.400,-22.300,-32.000,0.500
'[00:00:02.823 01/01/2011]',-5.200,-15.300,-26.500,-22.600,-32.400,0.500
'[00:00:02.824 01/01/2011]',-5.500,-14.700,-26.600,-22.500,-32.500,0.500
'[00:00:02.825 01/01/2011]',-6.500,-14.000,-26.600,-22.400,-32.400,0.500
'[00:00:02.826 01/01/2011]',-7.500,-13.400,-26.500,-22.300,-32.100,0.500
'[00:00:02.827 01/01/2011]',-8.000,-13.200,-26.200,-22.100,-31.800,0.500
'[00:00:02.828 01/01/2011]',-7.600,-13.300,-25.800,-22.000,-31.500,0.500
'[00:00:02.829 01/01/2011]',-6.600,-13.700,-25.300,-21.900,-31.200,0.500
'[00:00:02.830 01/01/2011]',-5.800,-14.200,-25.000,-21.700,-30.900,0.500
'[00:00:02.831 01/01/2011]',-5.800,-14.600,-25.000,-21.600,-30.700,0.500
'[00:00:02.832 01/01/2011]',-6.800,-14.800,-25.200,-21.400,-30.400,0.500
'[00:00:02.833 01/01/2011]',-8.400,-14.900,-25.700,-21.300,-30.200,0.500
'[00:00:02.834 01/01/2011]',-9.700,-14.700,-26.000,-21.100,-30.000,0.500
'[00:00:02.835 01/01/2011]',-10.100,-14.300,-26.300,-21.000,-29.800,0.500
'[00:00:02.836 01/01/2011]',-9.500,-13.900,-26.300,-20.900,-29.500,0.500
'[00:00:02.837 01/01/2011]',-8.300,-13.600,-26.300,-20.700,-29.100,0.500
'[00:00:02.838 01/01/2011]',-7.500,-13.600,-26.300,-20.600,-28.600,0.500
'[00:00:02.839 01/01/2011]',-7.400,-13.900,-26.600,-20.500,-28.000,0.500
'[00:00:02.840 01/01/2011]',-8.000,-14.300,-27.000,-20.300,-27.500,0.500
'[00:00:02.841 01/01/2011]',-8.700,-14.600,-27.500,-20.200,-27.300,0.500
'[00:00:02.842 01/01/2011]',-9.000,-14.700,-27.800,-20.300,-27.300,0.500
'[00:00:02.843 01/01/2011]',-8.500,-14.400,-27.900,-20.600,-27.500,0.500
'[00:00:02.844 01/01/2011]',-7.800,-14.100,-27.800,-21.200,-27.800,0.500
'[00:00:02.845 01/01/2011]',-7.500,-13.900,-27.700,-21.900,-28.100,0.500
'[00:00:02.846 01/01/2011]',-8.100,-13.800,-27.800,-22.600,-28.500,0.500
'[00:00:02.847 01/01/2011]',-9.400,-13.800,-28.000,-23.100,-28.700,0.500
'[00:00:02.848 01/01/2011]',-10.800,-13.800,-28.200,-23.300,-28.700,0.500
'[00:00:02.849 01/01/2011]',-11.400,-13.700,-28.200,-23.200,-28.600,0.500
'[00:00:02.850 01/01/2011]',-10.900,-13.500,-27.800,-22.900,-28.200,0.500
'[00:00:02.851 01/01/2011]',-9.600,-13.300,-27.100,-22.400,-27.600,0.500
'[00:00:02.852 01/01/2011]',-8.400,-13.200,-26.300,-21.900,-26.900,0.500
'[00:00:02.853 01/01/2011]',-7.900,-13.400,-25.800,-21.600,-26.400,0.500
'[00:00:02.854 01/01/2011]',-8.200,-13.600,-25.600,-21.600,-26.100,0.500
'[00:00:02.855 01/01/2011]',-8.700,-13.900,-25.800,-21.900,-26.400,0.500
'[00:00:02.856 01/01/2011]',-8.700,-14.100,-26.300,-22.400,-27.000,0.500
'[00:00:02.857 01/01/2011]',-8.200,-14.200,-26.800,-22.700,-27.700,0.500
'[00:00:02.858 01/01/2011]',-7.500,-14.100,-27.100,-22.700,-28.300,0.500
'[00:00:02.859 01/01/2011]',-7.400,-14.100,-27.200,-22.400,-28.600,0.500
'[00:00:02.860 01/01/2011]',-8.300,-14.100,-27.000,-21.900,-28.500,0.500
'[00:00:02.861 01/01/2011]',-9.900,-14.100,-26.800,-21.400,-28.100,0.500
'[00:00:02.862 01/01/2011]',-11.500,-14.200,-26.700,-21.200,-27.700,0.500
'[00:00:02.863 01/01/2011]',-12.200,-14.100,-26.800,-21.200,-27.400,0.500
'[00:00:02.864 01/01/2011]',-11.900,-14.000,-26.900,-21.400,-27.300,0.500
'[00:00:02.865 01/01/2011]',-10.800,-13.700,-27.100,-21.600,-27.400,0.500
'[00:00:02.866 01/01/2011]',-9.600,-13.500,-27.000,-21.700,-27.500,0.500
'[00:00:02.867 01/01/2011]',-9.000,-13.500,-26.800,-21.700,-27.600,0.500
'[00:00:02.868 01/01/2011]',-8.900,-13.700,-26.400,-21.700,-27.600,0.500
'[00:00:02.869 01/01/2011]',-9.000,-14.100,-26.000,-21.800,-27.400,0.500
'[00:00:02.870 01/01/2011]',-8.800,-14.600,-25.800,-21.800,-27.200,0.500
'[00:00:02.871 01/01/2011]',-8.400,-15.100,-25.900,-21.900,-27.000,0.500
'[00:00:02.872 01/01/2011]',-7.800,-15.600,-26.200,-21.800,-27.000,0.500
'[00:00:02.873 01/01/2011]',-7.500,-15.800,-26.600,-21.700,-27.200,0.500
'[00:00:02.874 01/01/2011]',-7.500,-15.900,-27.000,-21.600,-27.600,0.500
'[00:00:02.875 01/01/2011]',-7.900,-15.900,-27.200,-21.600,-27.900,0.500
'[00:00:02.876 01/01/2011]',-8.500,-15.700,-27.200,-21.700,-28.000,0.500
'[00:00:02.877 01/01/2011]',-9.000,-15.500,-27.000,-21.800,-27.600,0.500
'[00:00:02.878 01/01/2011]',-9.300,-15.500,-26.700,-21.800,-27.000,0.500
'[00:00:02.879 01/01/2011]',-9.300,-15.700,-26.400,-21.800,-26.200,0.500
'[00:00:02.880 01/01/2011]',-9.100,-16.100,-26.200,-21.700,-25.600,0.500
'[00:00:02.881 01/01/2011]',-8.800,-16.500,-26.100,-21.700,-25.400,0.500
'[00:00:02.882 01/01/2011]',-8.300,-16.700,-26.000,-21.800,-25.600,0.500
'[00:00:02.883 01/01/2011]',-7.900,-16.500,-26.000,-21.900,-25.800,0.500
'[00:00:02.884 01/01/2011]',-7.500,-15.900,-25.900,-21.700,-25.700,0.500
'[00:00:02.885 01/01/2011]',-7.100,-15.000,-25.600,-21.200,-25.100,0.500
'[00:00:02.886 01/01/2011]',-6.600,-14.200,-25.300,-20.600,-24.200,0.500
'[00:00:02.887 01/01/2011]',-5.800,-13.600,-25.000,-19.800,-23.300,0.500
'[00:00:02.888 01/01/2011]',-4.500,-13.500,-25.100,-19.300,-22.700,0.500
'[00:00:02.889 01/01/2011]',-3.000,-14.000,-25.300,-19.000,-22.600,0.500
'[00:00:02.890 01/01/2011]',-1.500,-14.900,-25.700,-18.900,-22.900,0.500
'[00:00:02.891 01/01/2011]',-0.400,-15.800,-25.900,-18.900,-23.300,0.500
'[00:00:02.892 01/01/2011]',0.100,-16.500,-25.800,-18.800,-23.500,0.500
'[00:00:02.893 01/01/2011]',0.300,-16.700,-25.200,-18.700,-23.300,0.500
'[00:00:02.894 01/01/2011]',0.600,-16.200,-24.400,-18.500,-23.000,0.500
'[00:00:02.895 01/01/2011]',1.100,-15.500,-23.600,-18.300,-22.600,0.500
'[00:00:02.896 01/01/2011]',1.800,-14.700,-23.100,-18.100,-22.500,0.500
'[00:00:02.897 01/01/2011]',2.500,-14.400,-22.700,-18.000,-22.600,0.500
'[00:00:02.898 01/01/2011]',2.600,-14.600,-22.600,-17.800,-22.700,0.500
'[00:00:02.899 01/01/2011]',2.100,-15.200,-22.500,-17.700,-22.500,0.500
'[00:00:02.900 01/01/2011]',0.800,-15.900,-22.400,-17.700,-22.000,0.500
'[00:00:02.901 01/01/2011]',-0.700,-16.300,-22.500,-17.900,-21.300,0.500
'[00:00:02.902 01/01/2011]',-1.600,-16.400,-22.700,-18.400,-20.600,0.500
'[00:00:02.903 01/01/2011]',-1.500,-16.300,-23.200,-19.300,-20.300,0.500
'[00:00:02.904 01/01/2011]',-0.300,-16.100,-23.700,-20.300,-20.100,0.500
'[00:00:02.905 01/01/2011]',1.700,-16.200,-24.200,-21.000,-20.000,0.500
'[00:00:02.906 01/01/2011]',3.600,-16.400,-24.600,-21.300,-19.700,0.500
'[00:00:02.907 01/01/2011]',4.700,-16.600,-24.900,-20.900,-19.000,0.500
'[00:00:02.908 01/01/2011]',4.800,-16.700,-25.000,-20.000,-18.200,0.500
'[00:00:02.909 01/01/2011]',3.900,-16.600,-25.200,-19.000,-17.500,0.500
'[00:00:02.910 01/01/2011]',2.800,-16.500,-25.300,-18.100,-17.100,0.500
'[00:00:02.911 01/01/2011]',2.200,-16.600,-25.600,-17.700,-17.300,0.500
'[00:00:02.912 01/01/2011]',2.100,-17.100,-25.800,-17.800,-17.700,0.500
'[00:00:02.913 01/01/2011]',2.400,-17.900,-26.200,-18.300,-18.000,0.500
'[00:00:02.914 01/01/2011]',2.300,-18.700,-26.600,-18.800,-18.100,0.500
'[00:00:02.915 01/01/2011]',1.400,-19.300,-27.100,-19.100,-17.900,0.500
'[00:00:02.916 01/01/2011]',-0.200,-19.500,-27.400,-18.900,-17.400,0.500
'[00:00:02.917 01/01/2011]',-1.900,-19.200,-27.500,-18.500,-16.900,0.500
'[00:00:02.918 01/01/2011]',-2.800,-18.900,-27.200,-17.900,-16.500,0.500
'[00:00:02.919 01/01/2011]',-2.500,-18.700,-26.600,-17.600,-16.400,0.500
'[00:00:02.920 01/01/2011]',-1.300,-19.000,-26.000,-17.600,-16.400,0.500
'[00:00:02.921 01/01/2011]',-0.200,-19.500,-25.700,-17.800,-16.400,0.500
'[00:00:02.922 01/01/2011]',0.100,-20.200,-25.700,-18.200,-16.500,0.500
'[00:00:02.923 01/01/2011]',-0.800,-20.700,-26.200,-18.600,-16.700,0.500
'[00:00:02.924 01/01/2011]',-2.200,-20.900,-27.000,-18.800,-16.900,0.500
'[00:00:02.925 01/01/2011]',-3.300,-20.800,-27.700,-18.900,-17.100,0.500
'[00:00:02.926 01/01/2011]',-3.800,-20.500,-28.300,-19.000,-17.200,0.500
'[00:00:02.927 01/01/2011]',-3.600,-20.400,-28.700,-19.200,-17.200,0.500
'[00:00:02.928 01/01/2011]',-3.600,-20.400,-29.000,-19.600,-16.900,0.500
'[00:00:02.929 01/01/2011]',-4.500,-20.600,-29.300,-20.200,-16.700,0.500
'[00:00:02.930 01/01/2011]',-6.600,-20.900,-29.700,-20.700,-16.600,0.500
'[00:00:02.931 01/01/2011]',-9.500,-21.200,-30.300,-21.100,-16.800,0.500
'[00:00:02.932 01/01/2011]',-12.300,-21.400,-30.900,-21.400,-17.300,0.500
'[00:00:02.933 01/01/2011]',-14.000,-21.700,-31.400,-21.400,-18.000,0.500
'[00:00:02.934 01/01/2011]',-14.500,-21.900,-31.800,-21.300,-18.500,0.500
'[00:00:02.935 01/01/2011]',-14.100,-22.400,-31.900,-21.200,-18.700,0.500
'[00:00:02.936 01/01/2011]',-13.900,-22.900,-31.900,-21.100,-18.600,0.500
'[00:00:02.937 01/01/2011]',-14.600,-23.400,-31.700,-21.000,-18.100,0.500
'[00:00:02.938 01/01/2011]',-16.300,-23.600,-31.600,-20.800,-17.500,0.500
'[00:00:02.939 01/01/2011]',-18.800,-23.600,-31.400,-20.500,-16.800,0.500
'[00:00:02.940 01/01/2011]',-21.000,-23.400,-31.200,-20.000,-16.100,0.500
'[00:00:02.941 01/01/2011]',-22.200,-23.100,-31.000,-19.500,-15.600,0.500
'[00:00:02.942 01/01/2011]',-22.300,-23.000,-30.800,-19.000,-15.300,0.500
'[00:00:02.943 01/01/2011]',-21.600,-23.000,-30.600,-18.800,-15.000,0.500
'[00:00:02.944 01/01/2011]',-20.900,-23.300,-30.400,-19.000,-14.700,0.500
'[00:00:02.945 01/01/2011]',-20.700,-23.500,-30.200,-19.500,-14.300,0.500
'[00:00:02.946 01/01/2011]',-21.100,-23.700,-30.000,-20.000,-13.600,0.500
'[00:00:02.947 01/01/2011]',-21.700,-23.900,-29.800,-20.400,-12.700,0.500
'[00:00:02.948 01/01/2011]',-22.200,-24.000,-29.700,-20.400,-11.800,0.500
'[00:00:02.949 01/01/2011]',-22.400,-24.300,-29.700,-20.000,-11.100,0.500
'[00:00:02.950 01/01/2011]',-22.400,-24.800,-29.700,-19.500,-10.700,0.500
'[00:00:02.951 01/01/2011]',-22.700,-25.300,-29.800,-19.100,-10.700,0.500
'[00:00:02.952 01/01/2011]',-23.500,-25.800,-29.900,-19.100,-11.000,0.500
'[00:00:02.953 01/01/2011]',-24.600,-26.100,-30.000,-19.400,-11.300,0.500
'[00:00:02.954 01/01/2011]',-25.500,-26.200,-30.200,-19.900,-11.500,0.500
'[00:00:02.955 01/01/2011]',-25.800,-26.200,-30.400,-20.300,-11.600,0.500
'[00:00:02.956 01/01/2011]',-25.100,-26.200,-30.600,-20.600,-11.600,0.500
'[00:00:02.957 01/01/2011]',-23.700,-26.200,-30.600,-20.600,-11.600,0.500
'[00:00:02.958 01/01/2011]',-21.900,-26.100,-30.600,-20.500,-11.500,0.500
'[00:00:02.959 01/01/2011]',-20.500,-26.000,-30.400,-20.400,-11.400,0.500
'[00:00:02.960 01/01/2011]',-19.700,-25.700,-30.000,-20.400,-11.000,0.500
'[00:00:02.961 01/01/2011]',-19.900,-25.400,-29.700,-20.400,-10.600,0.500
'[00:00:02.962 01/01/2011]',-20.900,-25.200,-29.300,-20.200,-10.100,0.500
'[00:00:02.963 01/01/2011]',-22.600,-25.200,-29.000,-19.800,-9.600,0.500
'[00:00:02.964 01/01/2011]',-24.300,-25.300,-28.800,-19.200,-9.300,0.500
'[00:00:02.965 01/01/2011]',-25.700,-25.500,-28.500,-18.500,-9.000,0.500
'[00:00:02.966 01/01/2011]',-26.300,-25.500,-28.300,-18.100,-8.800,0.500
'[00:00:02.967 01/01/2011]',-25.900,-25.400,-28.000,-18.100,-8.500,0.500
'[00:00:02.968 01/01/2011]',-24.700,-25.100,-27.800,-18.400,-8.300,0.500
'[00:00:02.969 01/01/2011]',-23.300,-24.800,-27.500,-18.900,-8.100,0.500
'[00:00:02.970 01/01/2011]',-22.000,-24.800,-27.200,-19.200,-8.100,0.500
'[00:00:02.971 01/01/2011]',-21.300,-25.100,-26.900,-19.300,-8.200,0.500
'[00:00:02.972 01/01/2011]',-21.200,-25.600,-26.700,-19.000,-8.400,0.500
'[00:00:02.973 01/01/2011]',-21.600,-26.100,-26.700,-18.600,-8.600,0.500
'[00:00:02.974 01/01/2011]',-22.100,-26.400,-27.000,-18.100,-8.600,0.500
'[00:00:02.975 01/01/2011]',-22.700,-26.400,-27.600,-17.800,-8.600,0.500
'[00:00:02.976 01/01/2011]',-23.200,-26.300,-28.200,-17.800,-8.500,0.500
'[00:00:02.977 01/01/2011]',-23.400,-26.300,-28.600,-18.100,-8.500,0.500
'[00:00:02.978 01/01/2011]',-23.300,-26.500,-28.700,-18.600,-8.600,0.500
'[00:00:02.979 01/01/2011]',-23.100,-27.000,-28.500,-19.400,-8.700,0.500
'[00:00:02.980 01/01/2011]',-22.700,-27.600,-28.100,-20.200,-8.700,0.500
'[00:00:02.981 01/01/2011]',-22.500,-27.900,-27.700,-20.700,-8.600,0.500
'[00:00:02.982 01/01/2011]',-22.300,-27.800,-27.400,-20.800,-8.200,0.500
'[00:00:02.983 01/01/2011]',-22.000,-27.300,-27.000,-20.200,-7.800,0.500
'[00:00:02.984 01/01/2011]',-21.400,-26.600,-26.500,-19.400,-7.400,0.500
'[00:00:02.985 01/01/2011]',-20.400,-26.100,-25.900,-18.600,-7.400,0.500
'[00:00:02.986 01/01/2011]',-19.200,-26.000,-25.500,-18.400,-7.900,0.500
'[00:00:02.987 01/01/2011]',-18.300,-26.200,-25.200,-19.000,-8.800,0.500
'[00:00:02.988 01/01/2011]',-18.400,-26.600,-25.300,-20.000,-9.800,0.500
'[00:00:02.989 01/01/2011]',-19.400,-26.800,-25.500,-21.000,-10.700,0.500
'[00:00:02.990 01/01/2011]',-20.700,-26.600,-25.600,-21.400,-11.000,0.500
'[00:00:02.991 01/01/2011]',-21.600,-26.200,-25.400,-21.000,-10.900,0.500
'[00:00:02.992 01/01/2011]',-21.500,-25.600,-24.900,-20.100,-10.400,0.500
'[00:00:02.993 01/01/2011]',-20.300,-25.300,-24.200,-19.000,-9.800,0.500
'[00:00:02.994 01/01/2011]',-18.700,-25.300,-23.500,-18.400,-9.500,0.500
'[00:00:02.995 01/01/2011]',-17.500,-25.400,-23.100,-18.400,-9.500,0.500
'[00:00:02.996 01/01/2011]',-17.100,-25.500,-22.900,-18.800,-9.800,0.500
'[00:00:02.997 01/01/2011]',-17.400,-25.500,-22.700,-19.300,-10.200,0.500
'[00:00:02.998 01/01/2011]',-17.900,-25.100,-22.500,-19.400,-10.600,0.500
'[00:00:02.999 01/01/2011]',-18.000,-24.600,-22.100,-19.200,-10.900,0.500
'[00:00:03.000 01/01/2011]',-17.500,-24.100,-21.700,-18.700,-11.100,0.500
'[00:00:03.001 01/01/2011]',-16.800,-23.800,-21.500,-18.400,-11.600,0.500
'[00:00:03.002 01/01/2011]',-16.900,-23.800,-21.700,-18.600,-12.400,0.500
'[00:00:03.003 01/01/2011]',-18.200,-24.000,-22.300,-19.400,-13.500,0.500
'[00:00:03.004 01/01/2011]',-20.800,-24.200,-23.200,-20.300,-14.900,0.500
'[00:00:03.005 01/01/2011]',-24.000,-24.500,-24.100,-20.900,-16.200,0.500
'[00:00:03.006 01/01/2011]',-26.600,-24.500,-24.400,-20.800,-17.100,0.500
'[00:00:03.007 01/01/2011]',-27.600,-24.200,-23.800,-19.900,-17.200,0.500
'[00:00:03.008 01/01/2011]',-26.200,-23.700,-22.400,-18.500,-16.600,0.500
'[00:00:03.009 01/01/2011]',-22.400,-22.900,-20.400,-17.100,-15.600,0.500
'[00:00:03.010 01/01/2011]',-16.700,-21.900,-18.400,-16.000,-14.800,0.500
'[00:00:03.011 01/01/2011]',-10.000,-21.100,-16.800,-15.300,-14.500,0.500
'[00:00:03.012 01/01/2011]',-3.100,-20.500,-15.700,-14.900,-14.600,0.500
'[00:00:03.013 01/01/2011]',3.900,-20.200,-14.900,-14.400,-14.800,0.500
'[00:00:03.014 01/01/2011]',11.300,-20.200,-13.800,-13.600,-14.700,0.500
'[00:00:03.015 01/01/2011]',19.500,-20.300,-12.200,-12.500,-13.900,0.500
'[00:00:03.016 01/01/2011]',28.600,-20.200,-10.100,-11.400,-12.600,0.500
'[00:00:03.017 01/01/2011]',38.101,-20.000,-8.000,-10.500,-11.100,0.500
'[00:00:03.018 01/01/2011]',46.601,-19.300,-6.200,-9.900,-9.800,0.500
'[00:00:03.019 01/01/2011]',52.901,-18.400,-4.900,-9.500,-8.700,0.500
'[00:00:03.020 01/01/2011]',56.001,-17.400,-4.000,-9.100,-7.500,0.500
'[00:00:03.021 01/01/2011]',56.601,-16.300,-2.900,-8.500,-6.200,0.500
'[00:00:03.022 01/01/2011]',55.701,-15.500,-1.400,-7.700,-4.500,0.500
'[00:00:03.023 01/01/2011]',55.101,-15.100,0.500,-6.800,-2.700,0.500
'[00:00:03.024 01/01/2011]',55.501,-15.000,2.400,-6.000,-1.300,0.500
'[00:00:03.025 01/01/2011]',56.801,-15.200,3.600,-5.700,-0.600,0.500
'[00:00:03.026 01/01/2011]',57.901,-15.300,4.000,-5.800,-0.700,0.500
'[00:00:03.027 01/01/2011]',57.701,-15.100,3.600,-6.300,-1.500,0.500
'[00:00:03.028 01/01/2011]',56.001,-14.700,2.900,-7.100,-2.600,0.500
'[00:00:03.029 01/01/2011]',53.201,-14.300,2.400,-8.000,-3.900,0.500
'[00:00:03.030 01/01/2011]',50.101,-14.000,2.200,-9.000,-5.300,0.500
'[00:00:03.031 01/01/2011]',47.201,-14.100,2.000,-10.100,-6.900,0.500
'[00:00:03.032 01/01/2011]',44.401,-14.400,1.300,-11.500,-9.100,0.500
'[00:00:03.033 01/01/2011]',40.601,-14.800,-0.300,-13.300,-11.900,0.500
'[00:00:03.034 01/01/2011]',35.001,-15.200,-3.000,-15.400,-15.100,0.500
'[00:00:03.035 01/01/2011]',27.200,-15.500,-6.500,-17.700,-18.700,0.500
'[00:00:03.036 01/01/2011]',17.300,-15.900,-10.500,-20.000,-22.300,0.500
'[00:00:03.037 01/01/2011]',6.000,-16.500,-14.100,-22.100,-25.600,0.500
'[00:00:03.038 01/01/2011]',-5.800,-17.200,-17.200,-23.700,-28.200,0.500
'[00:00:03.039 01/01/2011]',-17.500,-17.800,-19.200,-24.600,-30.100,0.500
'[00:00:03.040 01/01/2011]',-28.000,-18.000,-20.300,-25.000,-31.300,0.500
'[00:00:03.041 01/01/2011]',-36.401,-17.800,-20.500,-24.900,-31.800,0.500
'[00:00:03.042 01/01/2011]',-41.301,-17.300,-20.100,-24.400,-31.800,0.500
'[00:00:03.043 01/01/2011]',-41.701,-16.800,-19.300,-23.600,-31.500,0.500
'[00:00:03.044 01/01/2011]',-37.801,-16.600,-18.100,-22.500,-30.900,0.500
'[00:00:03.045 01/01/2011]',-30.900,-16.700,-16.900,-21.300,-30.300,0.500
'[00:00:03.046 01/01/2011]',-23.000,-16.900,-15.700,-20.200,-29.700,0.500
'[00:00:03.047 01/01/2011]',-16.100,-16.900,-14.700,-19.400,-29.300,0.500
'[00:00:03.048 01/01/2011]',-11.500,-16.500,-14.100,-19.100,-29.000,0.500
'[00:00:03.049 01/01/2011]',-9.200,-15.800,-13.900,-19.400,-28.900,0.500
'[00:00:03.050 01/01/2011]',-8.400,-15.100,-14.100,-19.800,-28.900,0.500
'[00:00:03.051 01/01/2011]',-8.000,-14.500,-14.400,-20.200,-29.000,0.500
'[00:00:03.052 01/01/2011]',-7.500,-14.300,-14.800,-20.300,-29.000,0.500
'[00:00:03.053 01/01/2011]',-6.900,-14.100,-14.900,-20.000,-29.000,0.500
'[00:00:03.054 01/01/2011]',-6.500,-14.000,-14.800,-19.500,-29.100,0.500
'[00:00:03.055 01/01/2011]',-6.500,-13.900,-14.500,-19.000,-29.100,0.500
'[00:00:03.056 01/01/2011]',-7.000,-13.800,-14.100,-18.700,-29.300,0.500
'[00:00:03.057 01/01/2011]',-7.800,-13.800,-13.800,-18.900,-29.300,0.500
'[00:00:03.058 01/01/2011]',-8.700,-14.000,-13.600,-19.200,-29.200,0.500
'[00:00:03.059 01/01/2011]',-9.500,-14.100,-13.400,-19.500,-28.900,0.500
'[00:00:03.060 01/01/2011]',-10.100,-14.300,-13.400,-19.700,-28.600,0.500
'[00:00:03.061 01/01/2011]',-10.400,-14.400,-13.300,-19.500,-28.300,0.500
'[00:00:03.062 01/01/2011]',-10.500,-14.500,-13.300,-19.100,-28.200,0.500
'[00:00:03.063 01/01/2011]',-10.300,-14.600,-13.200,-18.600,-28.300,0.500
'[00:00:03.064 01/01/2011]',-9.700,-14.800,-13.100,-18.200,-28.300,0.500
'[00:00:03.065 01/01/2011]',-9.000,-14.900,-13.000,-17.900,-28.200,0.500
'[00:00:03.066 01/01/2011]',-8.300,-14.700,-12.800,-17.700,-27.900,0.500
'[00:00:03.067 01/01/2011]',-8.000,-14.200,-12.600,-17.600,-27.600,0.500
'[00:00:03.068 01/01/2011]',-8.300,-13.300,-12.500,-17.600,-27.600,0.500
'[00:00:03.069 01/01/2011]',-9.200,-12.400,-12.500,-17.700,-27.900,0.500
'[00:00:03.070 01/01/2011]',-10.400,-11.700,-12.500,-17.900,-28.500,0.500
'[00:00:03.071 01/01/2011]',-11.100,-11.400,-12.600,-18.200,-29.200,0.500
'[00:00:03.072 01/01/2011]',-11.000,-11.400,-12.600,-18.400,-29.600,0.500
'[00:00:03.073 01/01/2011]',-9.800,-11.600,-12.600,-18.500,-29.500,0.500
'[00:00:03.074 01/01/2011]',-7.900,-11.900,-12.400,-18.600,-29.100,0.500
'[00:00:03.075 01/01/2011]',-6.100,-12.200,-12.100,-18.500,-28.400,0.500
'[00:00:03.076 01/01/2011]',-5.100,-12.500,-11.800,-18.400,-27.800,0.500
'[00:00:03.077 01/01/2011]',-5.300,-12.700,-11.400,-18.100,-27.300,0.500
'[00:00:03.078 01/01/2011]',-6.300,-12.800,-11.000,-17.700,-27.000,0.500
'[00:00:03.079 01/01/2011]',-7.300,-12.600,-10.700,-17.300,-26.800,0.500
'[00:00:03.080 01/01/2011]',-7.900,-12.100,-10.400,-16.900,-26.500,0.500
'[00:00:03.081 01/01/2011]',-7.600,-11.300,-10.300,-16.600,-26.100,0.500
'[00:00:03.082 01/01/2011]',-7.000,-10.500,-10.200,-16.300,-25.600,0.500
'[00:00:03.083 01/01/2011]',-6.400,-9.900,-10.100,-16.100,-25.200,0.500
'[00:00:03.084 01/01/2011]',-6.300,-9.700,-9.900,-15.800,-24.900,0.500
'[00:00:03.085 01/01/2011]',-6.700,-9.800,-9.700,-15.500,-24.900,0.500
'[00:00:03.086 01/01/2011]',-7.300,-9.900,-9.500,-15.000,-25.100,0.500
'[00:00:03.087 01/01/2011]',-7.500,-9.900,-9.500,-14.600,-25.300,0.500
'[00:00:03.088 01/01/2011]',-7.300,-9.500,-9.500,-14.200,-25.500,0.500
'[00:00:03.089 01/01/2011]',-6.800,-8.800,-9.500,-14.000,-25.700,0.500
'[00:00:03.090 01/01/2011]',-6.200,-8.300,-9.400,-14.200,-25.700,0.500
'[00:00:03.091 01/01/2011]',-5.800,-8.200,-9.200,-14.600,-25.800,0.500
'[00:00:03.092 01/01/2011]',-5.700,-8.600,-8.800,-15.100,-25.800,0.500
'[00:00:03.093 01/01/2011]',-5.700,-9.200,-8.600,-15.700,-26.000,0.500
'[00:00:03.094 01/01/2011]',-5.500,-9.900,-8.700,-16.000,-26.200,0.500
'[00:00:03.095 01/01/2011]',-5.000,-10.100,-9.000,-16.000,-26.200,0.500
'[00:00:03.096 01/01/2011]',-4.300,-9.900,-9.600,-15.500,-26.100,0.500
'[00:00:03.097 01/01/2011]',-3.500,-9.300,-10.000,-14.800,-25.800,0.500
'[00:00:03.098 01/01/2011]',-2.900,-8.600,-10.200,-14.100,-25.400,0.500
'[00:00:03.099 01/01/2011]',-2.900,-8.200,-10.000,-13.600,-25.200,0.500
'[00:00:03.100 01/01/2011]',-3.300,-8.100,-9.700,-13.500,-25.300,0.500
