'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:02.534 01/01/2011]',-10.100,-36.201,-28.900,8.500,5.800,0.500
'[00:00:02.535 01/01/2011]',-12.500,-35.801,-29.400,8.800,6.000,0.500
'[00:00:02.536 01/01/2011]',-15.300,-35.001,-29.300,8.700,6.300,0.500
'[00:00:02.537 01/01/2011]',-17.500,-34.301,-28.500,7.900,6.500,0.500
'[00:00:02.538 01/01/2011]',-18.200,-33.901,-27.100,7.000,6.500,0.500
'[00:00:02.539 01/01/2011]',-17.500,-33.801,-25.500,6.400,6.600,0.500
'[00:00:02.540 01/01/2011]',-16.000,-33.901,-23.900,6.600,6.900,0.500
'[00:00:02.541 01/01/2011]',-14.600,-33.901,-22.700,7.600,7.800,0.500
'[00:00:02.542 01/01/2011]',-13.700,-33.701,-22.100,9.000,9.200,0.500
'[00:00:02.543 01/01/2011]',-13.100,-33.301,-22.000,10.300,10.700,0.500
'[00:00:02.544 01/01/2011]',-12.500,-32.700,-22.300,11.200,11.900,0.500
'[00:00:02.545 01/01/2011]',-11.700,-31.900,-22.800,11.800,12.300,0.500
'[00:00:02.546 01/01/2011]',-11.000,-31.100,-23.100,12.100,12.100,0.500
'[00:00:02.547 01/01/2011]',-10.700,-30.100,-23.300,12.500,11.700,0.500
'[00:00:02.548 01/01/2011]',-11.200,-28.900,-23.500,13.100,11.700,0.500
'[00:00:02.549 01/01/2011]',-12.000,-27.600,-23.800,14.000,12.300,0.500
'[00:00:02.550 01/01/2011]',-12.400,-26.400,-24.200,15.200,13.600,0.500
'[00:00:02.551 01/01/2011]',-12.000,-25.300,-24.400,16.300,14.900,0.500
'[00:00:02.552 01/01/2011]',-10.700,-24.400,-24.200,17.300,15.700,0.500
'[00:00:02.553 01/01/2011]',-9.300,-23.500,-23.300,18.000,15.600,0.500
'[00:00:02.554 01/01/2011]',-8.000,-22.700,-21.900,18.300,15.100,0.500
'[00:00:02.555 01/01/2011]',-7.100,-22.000,-20.300,18.300,14.600,0.500
'[00:00:02.556 01/01/2011]',-6.100,-21.600,-18.900,18.000,14.800,0.500
'[00:00:02.557 01/01/2011]',-4.600,-21.400,-17.800,17.800,15.800,0.500
'[00:00:02.558 01/01/2011]',-3.200,-21.300,-17.200,17.900,17.400,0.500
'[00:00:02.559 01/01/2011]',-2.500,-21.200,-16.800,18.300,18.700,0.500
'[00:00:02.560 01/01/2011]',-3.400,-20.800,-16.500,18.700,18.900,0.500
'[00:00:02.561 01/01/2011]',-5.600,-20.100,-16.500,18.700,17.900,0.500
'[00:00:02.562 01/01/2011]',-7.900,-19.200,-16.900,18.200,16.300,0.500
'[00:00:02.563 01/01/2011]',-8.700,-18.400,-17.900,17.200,15.000,0.500
'[00:00:02.564 01/01/2011]',-7.900,-17.900,-19.200,16.100,14.900,0.500
'[00:00:02.565 01/01/2011]',-6.300,-17.900,-20.400,15.600,16.100,0.500
'[00:00:02.566 01/01/2011]',-6.000,-18.300,-20.800,15.900,18.000,0.500
'[00:00:02.567 01/01/2011]',-8.100,-19.000,-20.500,16.900,19.600,0.500
'[00:00:02.568 01/01/2011]',-12.100,-19.900,-19.700,18.400,20.300,0.500
'[00:00:02.569 01/01/2011]',-15.700,-20.900,-18.900,19.700,19.800,0.500
'[00:00:02.570 01/01/2011]',-16.700,-21.800,-18.700,20.500,18.700,0.500
'[00:00:02.571 01/01/2011]',-14.300,-22.300,-19.100,20.900,17.700,0.500
'[00:00:02.572 01/01/2011]',-9.900,-22.200,-20.000,20.800,17.300,0.500
'[00:00:02.573 01/01/2011]',-5.800,-21.200,-21.000,20.400,17.600,0.500
'[00:00:02.574 01/01/2011]',-4.000,-19.900,-21.800,19.700,18.000,0.500
'[00:00:02.575 01/01/2011]',-4.700,-18.800,-22.400,18.900,18.100,0.500
'[00:00:02.576 01/01/2011]',-6.500,-18.500,-23.000,18.200,17.900,0.500
'[00:00:02.577 01/01/2011]',-7.600,-19.300,-23.400,17.800,17.400,0.500
'[00:00:02.578 01/01/2011]',-7.200,-20.900,-23.700,18.100,17.100,0.500
'[00:00:02.579 01/01/2011]',-5.500,-22.500,-23.600,19.000,17.100,0.500
'[00:00:02.580 01/01/2011]',-3.800,-23.400,-23.100,20.100,17.600,0.500
'[00:00:02.581 01/01/2011]',-3.000,-23.100,-22.600,21.100,18.000,0.500
'[00:00:02.582 01/01/2011]',-3.300,-21.900,-22.200,21.500,18.300,0.500
'[00:00:02.583 01/01/2011]',-4.500,-20.200,-22.300,21.200,18.100,0.500
'[00:00:02.584 01/01/2011]',-5.700,-18.900,-22.900,20.500,17.600,0.500
'[00:00:02.585 01/01/2011]',-6.400,-18.100,-23.700,19.800,17.000,0.500
'[00:00:02.586 01/01/2011]',-6.200,-17.600,-24.400,19.400,16.500,0.500
'[00:00:02.587 01/01/2011]',-5.200,-16.900,-24.800,19.100,16.300,0.500
'[00:00:02.588 01/01/2011]',-3.600,-15.800,-24.800,18.800,16.300,0.500
'[00:00:02.589 01/01/2011]',-2.000,-14.300,-24.500,18.300,16.600,0.500
'[00:00:02.590 01/01/2011]',-1.300,-12.900,-23.900,17.800,17.000,0.500
'[00:00:02.591 01/01/2011]',-2.000,-12.000,-23.100,17.700,17.500,0.500
'[00:00:02.592 01/01/2011]',-4.000,-11.700,-22.200,18.200,17.900,0.500
'[00:00:02.593 01/01/2011]',-6.300,-11.700,-21.100,19.400,18.100,0.500
'[00:00:02.594 01/01/2011]',-7.500,-11.800,-20.200,20.700,18.100,0.500
'[00:00:02.595 01/01/2011]',-6.900,-11.500,-19.400,21.600,17.700,0.500
'[00:00:02.596 01/01/2011]',-4.900,-10.900,-18.800,21.600,17.200,0.500
'[00:00:02.597 01/01/2011]',-2.500,-10.100,-18.100,20.900,16.800,0.500
'[00:00:02.598 01/01/2011]',-1.100,-9.200,-17.200,20.200,17.000,0.500
'[00:00:02.599 01/01/2011]',-0.800,-8.200,-15.800,20.100,17.900,0.500
'[00:00:02.600 01/01/2011]',-1.000,-6.800,-13.900,21.100,19.600,0.500
'[00:00:02.601 01/01/2011]',-0.400,-4.800,-12.000,23.000,21.400,0.500
'[00:00:02.602 01/01/2011]',1.100,-2.500,-10.500,24.800,22.900,0.500
'[00:00:02.603 01/01/2011]',2.800,-0.500,-10.000,25.800,23.300,0.500
'[00:00:02.604 01/01/2011]',3.400,0.400,-10.800,25.500,22.600,0.500
'[00:00:02.605 01/01/2011]',2.000,-0.100,-12.600,23.800,21.000,0.500
'[00:00:02.606 01/01/2011]',-1.000,-1.800,-14.900,21.500,19.000,0.500
'[00:00:02.607 01/01/2011]',-4.200,-4.000,-17.000,19.500,17.100,0.500
'[00:00:02.608 01/01/2011]',-6.300,-5.700,-18.300,18.300,15.700,0.500
'[00:00:02.609 01/01/2011]',-6.400,-6.400,-18.500,18.300,14.800,0.500
'[00:00:02.610 01/01/2011]',-5.000,-5.900,-18.000,19.200,14.700,0.500
'[00:00:02.611 01/01/2011]',-3.200,-4.700,-17.100,20.700,15.400,0.500
'[00:00:02.612 01/01/2011]',-2.100,-3.600,-16.400,22.400,16.900,0.500
'[00:00:02.613 01/01/2011]',-2.200,-2.800,-16.100,24.000,19.100,0.500
'[00:00:02.614 01/01/2011]',-3.500,-2.300,-16.100,25.200,21.400,0.500
'[00:00:02.615 01/01/2011]',-5.500,-2.000,-16.200,26.000,23.400,0.500
'[00:00:02.616 01/01/2011]',-7.600,-1.700,-16.000,26.200,24.500,0.500
'[00:00:02.617 01/01/2011]',-9.300,-1.200,-15.400,26.100,24.700,0.500
'[00:00:02.618 01/01/2011]',-10.000,-0.900,-14.700,25.700,24.400,0.500
'[00:00:02.619 01/01/2011]',-9.600,-1.000,-14.400,25.400,23.800,0.500
'[00:00:02.620 01/01/2011]',-8.400,-1.700,-14.900,25.300,23.500,0.500
'[00:00:02.621 01/01/2011]',-7.100,-2.800,-16.500,25.100,23.200,0.500
'[00:00:02.622 01/01/2011]',-6.800,-4.200,-19.100,24.800,22.600,0.500
'[00:00:02.623 01/01/2011]',-7.700,-5.700,-21.800,23.900,21.700,0.500
'[00:00:02.624 01/01/2011]',-9.700,-7.100,-24.000,22.700,20.400,0.500
'[00:00:02.625 01/01/2011]',-11.600,-8.500,-25.000,21.400,19.300,0.500
'[00:00:02.626 01/01/2011]',-12.200,-9.600,-24.400,20.300,18.900,0.500
'[00:00:02.627 01/01/2011]',-11.300,-10.500,-22.600,20.100,19.300,0.500
'[00:00:02.628 01/01/2011]',-9.200,-10.900,-20.200,20.600,20.300,0.500
'[00:00:02.629 01/01/2011]',-7.500,-10.900,-17.800,21.900,21.500,0.500
'[00:00:02.630 01/01/2011]',-7.200,-10.700,-16.200,23.300,22.300,0.500
'[00:00:02.631 01/01/2011]',-8.800,-10.500,-15.400,24.600,22.600,0.500
'[00:00:02.632 01/01/2011]',-11.400,-10.300,-15.200,25.400,22.600,0.500
'[00:00:02.633 01/01/2011]',-13.800,-10.100,-15.500,25.600,22.600,0.500
'[00:00:02.634 01/01/2011]',-14.700,-9.500,-16.000,25.400,22.900,0.500
'[00:00:02.635 01/01/2011]',-13.900,-8.500,-16.900,24.800,23.200,0.500
'[00:00:02.636 01/01/2011]',-11.900,-7.300,-18.200,24.000,23.300,0.500
'[00:00:02.637 01/01/2011]',-10.100,-6.300,-19.700,23.300,23.100,0.500
'[00:00:02.638 01/01/2011]',-9.400,-5.500,-21.200,22.900,22.700,0.500
'[00:00:02.639 01/01/2011]',-10.200,-4.900,-22.000,23.100,22.200,0.500
'[00:00:02.640 01/01/2011]',-12.100,-4.100,-21.900,23.800,21.800,0.500
'[00:00:02.641 01/01/2011]',-14.300,-2.900,-21.000,24.600,21.500,0.500
'[00:00:02.642 01/01/2011]',-15.700,-1.600,-20.100,25.100,21.000,0.500
'[00:00:02.643 01/01/2011]',-15.700,-0.700,-19.600,24.600,19.900,0.500
'[00:00:02.644 01/01/2011]',-14.200,-0.700,-19.800,23.400,18.300,0.500
'[00:00:02.645 01/01/2011]',-11.900,-1.600,-20.400,21.800,16.600,0.500
'[00:00:02.646 01/01/2011]',-9.500,-2.600,-20.500,20.800,15.400,0.500
'[00:00:02.647 01/01/2011]',-8.000,-2.800,-19.600,20.700,15.200,0.500
'[00:00:02.648 01/01/2011]',-7.700,-1.800,-17.500,21.700,15.900,0.500
'[00:00:02.649 01/01/2011]',-8.400,0.100,-15.000,23.200,17.300,0.500
'[00:00:02.650 01/01/2011]',-9.500,1.900,-13.000,24.300,18.700,0.500
'[00:00:02.651 01/01/2011]',-10.500,2.600,-12.100,24.600,19.700,0.500
'[00:00:02.652 01/01/2011]',-10.900,2.000,-12.300,23.900,20.200,0.500
'[00:00:02.653 01/01/2011]',-10.700,0.800,-12.900,22.700,20.600,0.500
'[00:00:02.654 01/01/2011]',-10.000,0.200,-13.200,21.800,21.200,0.500
'[00:00:02.655 01/01/2011]',-9.200,0.800,-12.800,21.400,22.200,0.500
'[00:00:02.656 01/01/2011]',-8.600,2.600,-11.900,21.600,23.600,0.500
'[00:00:02.657 01/01/2011]',-8.400,4.600,-11.200,22.000,24.800,0.500
'[00:00:02.658 01/01/2011]',-8.500,5.400,-11.200,22.200,25.600,0.500
'[00:00:02.659 01/01/2011]',-8.900,4.500,-12.100,22.400,25.800,0.500
'[00:00:02.660 01/01/2011]',-9.600,2.100,-13.400,22.700,25.600,0.500
'[00:00:02.661 01/01/2011]',-10.300,-0.600,-14.300,23.400,25.400,0.500
'[00:00:02.662 01/01/2011]',-10.800,-2.300,-14.600,24.400,25.500,0.500
'[00:00:02.663 01/01/2011]',-10.500,-2.400,-14.000,25.300,25.700,0.500
'[00:00:02.664 01/01/2011]',-9.400,-1.200,-12.900,25.600,26.000,0.500
'[00:00:02.665 01/01/2011]',-7.500,0.400,-11.700,25.000,26.000,0.500
'[00:00:02.666 01/01/2011]',-5.100,1.700,-10.600,23.900,25.600,0.500
'[00:00:02.667 01/01/2011]',-2.900,2.300,-9.800,23.000,25.000,0.500
'[00:00:02.668 01/01/2011]',-1.500,2.400,-8.900,23.000,24.500,0.500
'[00:00:02.669 01/01/2011]',-1.300,2.700,-8.100,24.000,24.400,0.500
'[00:00:02.670 01/01/2011]',-2.400,3.700,-7.200,25.700,24.800,0.500
'[00:00:02.671 01/01/2011]',-4.600,5.300,-6.700,27.300,25.600,0.500
'[00:00:02.672 01/01/2011]',-7.100,7.200,-6.700,28.000,26.200,0.500
'[00:00:02.673 01/01/2011]',-9.400,8.800,-7.200,27.600,26.300,0.500
'[00:00:02.674 01/01/2011]',-10.600,9.700,-7.900,26.300,25.900,0.500
'[00:00:02.675 01/01/2011]',-10.200,9.800,-8.400,25.100,25.200,0.500
'[00:00:02.676 01/01/2011]',-8.300,9.600,-8.400,24.700,24.800,0.500
'[00:00:02.677 01/01/2011]',-5.800,9.400,-7.600,25.400,25.000,0.500
'[00:00:02.678 01/01/2011]',-3.600,9.500,-6.300,27.000,26.100,0.500
'[00:00:02.679 01/01/2011]',-2.900,10.100,-4.900,28.800,27.600,0.500
'[00:00:02.680 01/01/2011]',-4.000,10.800,-3.800,30.100,29.000,0.500
'[00:00:02.681 01/01/2011]',-6.500,11.500,-3.300,30.600,29.800,0.500
'[00:00:02.682 01/01/2011]',-9.200,11.800,-3.600,30.200,29.800,0.500
'[00:00:02.683 01/01/2011]',-10.800,11.900,-4.300,29.300,29.300,0.500
'[00:00:02.684 01/01/2011]',-10.700,11.900,-5.000,28.400,28.800,0.500
'[00:00:02.685 01/01/2011]',-9.000,12.000,-5.200,27.800,28.600,0.500
'[00:00:02.686 01/01/2011]',-6.500,12.500,-4.700,27.600,28.800,0.500
'[00:00:02.687 01/01/2011]',-4.000,13.200,-3.500,27.500,29.300,0.500
'[00:00:02.688 01/01/2011]',-2.500,14.100,-2.300,27.400,30.000,0.500
'[00:00:02.689 01/01/2011]',-2.100,14.900,-1.200,27.100,30.800,0.500
'[00:00:02.690 01/01/2011]',-2.800,15.500,-0.700,26.600,31.700,0.500
'[00:00:02.691 01/01/2011]',-4.200,15.800,-0.700,26.200,32.700,0.500
'[00:00:02.692 01/01/2011]',-5.600,16.100,-0.800,26.000,33.701,0.500
'[00:00:02.693 01/01/2011]',-6.800,16.500,-0.700,26.200,34.301,0.500
'[00:00:02.694 01/01/2011]',-7.300,16.900,-0.200,26.800,34.401,0.500
'[00:00:02.695 01/01/2011]',-7.300,17.400,0.600,27.400,33.901,0.500
'[00:00:02.696 01/01/2011]',-7.000,18.000,1.500,28.000,33.201,0.500
'[00:00:02.697 01/01/2011]',-6.400,18.800,2.400,28.500,32.600,0.500
'[00:00:02.698 01/01/2011]',-5.800,20.000,3.000,28.900,32.400,0.500
'[00:00:02.699 01/01/2011]',-5.000,21.500,3.400,29.100,32.700,0.500
'[00:00:02.700 01/01/2011]',-4.000,23.300,3.800,29.000,33.201,0.500
'[00:00:02.701 01/01/2011]',-2.800,25.100,4.100,28.800,33.401,0.500
'[00:00:02.702 01/01/2011]',-1.800,26.400,4.300,28.500,33.301,0.500
'[00:00:02.703 01/01/2011]',-1.600,26.900,4.100,28.200,32.801,0.500
'[00:00:02.704 01/01/2011]',-2.200,26.300,3.500,28.000,32.100,0.500
'[00:00:02.705 01/01/2011]',-3.300,24.800,2.500,27.900,31.600,0.500
'[00:00:02.706 01/01/2011]',-4.100,22.900,1.600,28.000,31.400,0.500
'[00:00:02.707 01/01/2011]',-3.600,21.200,1.000,28.200,31.700,0.500
'[00:00:02.708 01/01/2011]',-1.500,20.300,1.100,28.400,32.300,0.500
'[00:00:02.709 01/01/2011]',1.600,20.300,1.800,29.000,33.201,0.500
'[00:00:02.710 01/01/2011]',4.400,21.200,2.700,29.700,34.201,0.500
'[00:00:02.711 01/01/2011]',6.000,22.500,3.500,30.600,35.101,0.500
'[00:00:02.712 01/01/2011]',6.100,23.800,3.700,31.400,35.801,0.500
'[00:00:02.713 01/01/2011]',5.300,24.300,3.500,31.900,36.301,0.500
'[00:00:02.714 01/01/2011]',4.700,24.200,3.200,32.000,36.601,0.500
'[00:00:02.715 01/01/2011]',5.000,23.700,3.000,32.000,37.001,0.500
'[00:00:02.716 01/01/2011]',6.200,23.500,3.400,32.200,37.601,0.500
'[00:00:02.717 01/01/2011]',7.800,24.000,4.000,32.700,38.501,0.500
'[00:00:02.718 01/01/2011]',9.300,25.300,4.600,33.201,39.301,0.500
'[00:00:02.719 01/01/2011]',10.200,27.100,4.700,33.301,39.901,0.500
'[00:00:02.720 01/01/2011]',10.600,28.700,4.200,32.801,39.901,0.500
'[00:00:02.721 01/01/2011]',10.900,29.500,3.100,31.600,39.401,0.500
'[00:00:02.722 01/01/2011]',11.300,29.400,2.000,30.400,38.501,0.500
'[00:00:02.723 01/01/2011]',12.000,28.900,1.500,29.700,37.901,0.500
'[00:00:02.724 01/01/2011]',13.000,28.400,1.800,30.000,37.901,0.500
'[00:00:02.725 01/01/2011]',14.100,28.500,3.100,31.100,38.701,0.500
'[00:00:02.726 01/01/2011]',15.300,29.400,5.000,32.801,40.001,0.500
'[00:00:02.727 01/01/2011]',16.600,30.900,7.100,34.401,41.501,0.500
'[00:00:02.728 01/01/2011]',18.200,32.700,8.600,35.701,42.601,0.500
'[00:00:02.729 01/01/2011]',20.300,34.401,9.100,36.501,43.201,0.500
'[00:00:02.730 01/01/2011]',22.800,35.401,8.600,37.001,43.401,0.500
'[00:00:02.731 01/01/2011]',25.200,35.601,7.100,37.401,43.401,0.500
'[00:00:02.732 01/01/2011]',26.700,35.001,5.500,37.801,43.501,0.500
'[00:00:02.733 01/01/2011]',26.400,33.901,4.300,38.201,43.901,0.500
'[00:00:02.734 01/01/2011]',23.900,32.801,4.200,38.601,44.501,0.500
'[00:00:02.735 01/01/2011]',19.900,32.100,5.400,38.901,45.001,0.500
'[00:00:02.736 01/01/2011]',15.600,32.000,7.500,39.101,45.301,0.500
'[00:00:02.737 01/01/2011]',12.800,32.400,9.700,39.001,45.501,0.500
'[00:00:02.738 01/01/2011]',12.100,32.700,11.100,38.701,45.601,0.500
'[00:00:02.739 01/01/2011]',13.200,32.500,11.200,38.101,45.801,0.500
'[00:00:02.740 01/01/2011]',14.900,31.600,10.100,37.301,46.001,0.500
'[00:00:02.741 01/01/2011]',16.100,30.100,8.500,36.701,46.201,0.500
'[00:00:02.742 01/01/2011]',16.300,28.700,7.100,36.401,46.501,0.500
'[00:00:02.743 01/01/2011]',15.700,27.900,6.600,36.701,46.701,0.500
'[00:00:02.744 01/01/2011]',14.900,28.300,7.200,37.301,47.101,0.500
'[00:00:02.745 01/01/2011]',13.900,29.600,8.700,38.101,47.701,0.500
'[00:00:02.746 01/01/2011]',12.500,31.700,10.500,38.901,48.601,0.500
'[00:00:02.747 01/01/2011]',10.300,34.001,12.100,39.601,49.501,0.500
'[00:00:02.748 01/01/2011]',7.800,36.101,13.300,40.301,50.401,0.500
'[00:00:02.749 01/01/2011]',6.300,37.701,14.000,41.101,51.201,0.500
'[00:00:02.750 01/01/2011]',6.900,38.801,14.500,42.101,51.901,0.500
'[00:00:02.751 01/01/2011]',9.800,39.801,15.200,43.101,52.501,0.500
'[00:00:02.752 01/01/2011]',13.500,41.101,16.000,43.801,53.001,0.500
'[00:00:02.753 01/01/2011]',15.500,42.901,16.900,44.001,53.201,0.500
'[00:00:02.754 01/01/2011]',14.100,45.101,17.500,43.401,52.701,0.500
'[00:00:02.755 01/01/2011]',9.500,47.401,17.400,42.001,51.501,0.500
'[00:00:02.756 01/01/2011]',3.700,48.901,16.500,40.101,49.401,0.500
'[00:00:02.757 01/01/2011]',-0.500,49.201,15.000,38.001,47.001,0.500
'[00:00:02.758 01/01/2011]',-1.400,48.401,13.500,36.301,44.701,0.500
'[00:00:02.759 01/01/2011]',0.900,46.901,12.400,35.301,43.201,0.500
'[00:00:02.760 01/01/2011]',4.200,45.601,12.000,34.901,42.801,0.500
'[00:00:02.761 01/01/2011]',6.500,45.301,12.300,35.001,43.101,0.500
'[00:00:02.762 01/01/2011]',6.400,45.901,12.800,35.201,44.001,0.500
'[00:00:02.763 01/01/2011]',4.300,47.001,13.500,35.301,44.901,0.500
'[00:00:02.764 01/01/2011]',1.600,48.101,13.900,35.401,45.601,0.500
'[00:00:02.765 01/01/2011]',-0.600,48.401,14.100,35.601,46.301,0.500
'[00:00:02.766 01/01/2011]',-1.800,47.901,14.100,36.101,46.901,0.500
'[00:00:02.767 01/01/2011]',-2.500,46.901,13.900,36.801,47.501,0.500
'[00:00:02.768 01/01/2011]',-3.000,45.701,13.400,37.501,48.301,0.500
'[00:00:02.769 01/01/2011]',-3.200,44.701,12.700,37.601,49.101,0.500
'[00:00:02.770 01/01/2011]',-2.700,44.101,11.700,37.101,49.601,0.500
'[00:00:02.771 01/01/2011]',-1.500,43.901,10.600,36.101,49.701,0.500
'[00:00:02.772 01/01/2011]',-0.200,43.701,9.500,35.101,49.501,0.500
'[00:00:02.773 01/01/2011]',0.200,43.301,8.400,34.501,48.801,0.500
'[00:00:02.774 01/01/2011]',-1.300,42.301,7.400,34.401,47.901,0.500
'[00:00:02.775 01/01/2011]',-4.400,40.601,6.500,34.901,46.901,0.500
'[00:00:02.776 01/01/2011]',-7.600,38.401,5.900,35.501,46.001,0.500
'[00:00:02.777 01/01/2011]',-9.300,36.101,5.800,36.001,45.601,0.500
'[00:00:02.778 01/01/2011]',-8.500,34.501,6.200,36.301,45.701,0.500
'[00:00:02.779 01/01/2011]',-5.700,33.901,6.900,36.601,46.501,0.500
'[00:00:02.780 01/01/2011]',-2.500,34.101,7.700,36.701,47.601,0.500
'[00:00:02.781 01/01/2011]',-0.900,34.701,7.900,36.701,48.501,0.500
'[00:00:02.782 01/01/2011]',-1.700,35.201,7.300,36.701,49.101,0.500
'[00:00:02.783 01/01/2011]',-4.200,35.301,6.000,36.501,49.101,0.500
'[00:00:02.784 01/01/2011]',-6.900,35.201,4.400,36.201,48.901,0.500
'[00:00:02.785 01/01/2011]',-8.500,35.201,2.800,36.001,48.901,0.500
'[00:00:02.786 01/01/2011]',-8.600,35.801,1.400,36.101,49.401,0.500
'[00:00:02.787 01/01/2011]',-8.100,37.101,0.300,36.501,50.301,0.500
'[00:00:02.788 01/01/2011]',-8.000,38.701,-0.400,37.101,51.301,0.500
'[00:00:02.789 01/01/2011]',-8.600,40.601,-0.700,37.901,52.301,0.500
'[00:00:02.790 01/01/2011]',-9.700,42.501,-0.400,38.601,53.001,0.500
'[00:00:02.791 01/01/2011]',-10.300,44.701,0.600,39.201,53.601,0.500
'[00:00:02.792 01/01/2011]',-9.900,47.101,2.200,39.901,54.101,0.500
'[00:00:02.793 01/01/2011]',-8.700,49.601,4.300,40.501,54.801,0.500
'[00:00:02.794 01/01/2011]',-7.600,51.501,6.300,41.001,55.401,0.500
'[00:00:02.795 01/01/2011]',-7.200,52.501,7.800,41.301,55.801,0.500
'[00:00:02.796 01/01/2011]',-7.400,52.301,8.800,41.501,55.701,0.500
'[00:00:02.797 01/01/2011]',-7.300,51.501,9.500,41.601,55.301,0.500
'[00:00:02.798 01/01/2011]',-6.400,50.701,10.400,41.801,55.001,0.500
'[00:00:02.799 01/01/2011]',-4.700,50.501,11.700,42.101,55.201,0.500
'[00:00:02.800 01/01/2011]',-3.300,51.101,13.300,42.601,55.801,0.500
'[00:00:02.801 01/01/2011]',-3.500,52.301,15.100,43.201,56.601,0.500
'[00:00:02.802 01/01/2011]',-5.800,53.701,16.700,43.901,57.301,0.500
'[00:00:02.803 01/01/2011]',-9.200,54.801,18.100,44.501,57.701,0.500
'[00:00:02.804 01/01/2011]',-11.700,55.801,19.400,45.301,57.901,0.500
'[00:00:02.805 01/01/2011]',-11.600,57.001,20.800,46.301,58.301,0.500
'[00:00:02.806 01/01/2011]',-8.700,58.601,22.200,47.401,59.101,0.500
'[00:00:02.807 01/01/2011]',-4.600,60.401,23.300,48.401,60.401,0.500
'[00:00:02.808 01/01/2011]',-1.500,62.301,23.800,49.201,61.701,0.500
'[00:00:02.809 01/01/2011]',-1.200,63.801,23.400,49.501,62.501,0.500
'[00:00:02.810 01/01/2011]',-3.800,64.901,22.700,49.201,62.601,0.500
'[00:00:02.811 01/01/2011]',-7.900,65.501,22.300,48.701,61.901,0.500
'[00:00:02.812 01/01/2011]',-11.500,65.901,22.900,48.001,61.001,0.500
'[00:00:02.813 01/01/2011]',-13.200,66.001,24.300,47.601,60.301,0.500
'[00:00:02.814 01/01/2011]',-12.800,65.801,25.900,47.501,60.401,0.500
'[00:00:02.815 01/01/2011]',-11.000,65.401,27.000,48.101,61.301,0.500
'[00:00:02.816 01/01/2011]',-8.900,65.001,26.800,49.201,63.001,0.500
'[00:00:02.817 01/01/2011]',-7.100,65.301,25.700,50.701,65.101,0.500
'[00:00:02.818 01/01/2011]',-6.000,66.501,24.500,52.401,66.901,0.500
'[00:00:02.819 01/01/2011]',-5.700,68.801,24.200,53.701,68.101,0.500
'[00:00:02.820 01/01/2011]',-6.400,71.601,25.200,54.201,68.401,0.500
'[00:00:02.821 01/01/2011]',-8.300,73.901,27.200,53.601,67.801,0.500
'[00:00:02.822 01/01/2011]',-10.700,74.901,29.100,52.001,66.601,0.500
'[00:00:02.823 01/01/2011]',-12.600,74.401,29.800,49.701,65.301,0.500
'[00:00:02.824 01/01/2011]',-13.000,72.901,28.900,47.501,64.301,0.500
'[00:00:02.825 01/01/2011]',-11.400,71.301,27.100,46.001,63.801,0.500
'[00:00:02.826 01/01/2011]',-8.400,70.501,25.400,45.501,63.901,0.500
'[00:00:02.827 01/01/2011]',-5.500,70.801,24.900,46.001,64.301,0.500
'[00:00:02.828 01/01/2011]',-4.200,72.201,26.100,46.901,65.001,0.500
'[00:00:02.829 01/01/2011]',-4.900,74.101,28.500,47.901,65.901,0.500
'[00:00:02.830 01/01/2011]',-7.400,76.101,31.400,48.801,66.901,0.500
'[00:00:02.831 01/01/2011]',-10.200,78.101,33.901,49.601,68.001,0.500
'[00:00:02.832 01/01/2011]',-12.200,79.801,35.601,50.601,69.101,0.500
'[00:00:02.833 01/01/2011]',-12.700,81.301,36.401,51.601,70.101,0.500
'[00:00:02.834 01/01/2011]',-11.900,82.301,36.701,52.601,70.901,0.500
'[00:00:02.835 01/01/2011]',-10.200,82.601,36.601,53.301,71.501,0.500
'[00:00:02.836 01/01/2011]',-8.500,81.801,36.401,53.501,72.001,0.500
'[00:00:02.837 01/01/2011]',-7.400,80.301,36.101,53.201,72.501,0.500
'[00:00:02.838 01/01/2011]',-6.900,78.501,35.801,52.701,73.001,0.500
'[00:00:02.839 01/01/2011]',-7.100,77.101,35.401,52.401,73.401,0.500
'[00:00:02.840 01/01/2011]',-7.300,76.501,35.201,52.501,73.601,0.500
'[00:00:02.841 01/01/2011]',-7.000,76.801,35.001,53.001,73.601,0.500
'[00:00:02.842 01/01/2011]',-5.800,77.801,35.001,53.901,73.601,0.500
'[00:00:02.843 01/01/2011]',-3.400,78.901,35.001,55.201,73.901,0.500
'[00:00:02.844 01/01/2011]',-0.700,79.901,34.901,56.501,74.501,0.500
'[00:00:02.845 01/01/2011]',1.700,80.801,34.601,57.801,75.501,0.500
'[00:00:02.846 01/01/2011]',2.700,81.501,34.101,58.601,76.401,0.500
'[00:00:02.847 01/01/2011]',2.100,82.301,33.401,58.701,76.901,0.500
'[00:00:02.848 01/01/2011]',0.500,83.001,32.901,58.101,76.901,0.500
'[00:00:02.849 01/01/2011]',-1.100,83.701,32.901,56.901,76.501,0.500
'[00:00:02.850 01/01/2011]',-2.000,84.301,33.701,55.601,76.001,0.500
'[00:00:02.851 01/01/2011]',-1.700,84.901,35.301,54.801,75.801,0.500
'[00:00:02.852 01/01/2011]',-0.800,85.301,37.301,54.601,75.901,0.500
